Date,Open,High,Low,Close,Adj Close,Volume
2015-09-16,122.739998,122.739998,122.739998,122.739998,118.109360,22865
2015-09-18,116.610001,116.610001,116.610001,116.610001,112.210640,17750
2015-09-21,113.199997,116.610001,110.779999,110.779999,106.600594,195240
2015-09-22,105.250000,108.480003,105.250000,106.540001,102.520554,396950
2015-09-23,106.599998,111.860001,102.440002,111.739998,107.524361,225165
2015-09-24,112.000000,113.589996,106.199997,106.709999,102.684128,130095
2015-09-28,108.000000,108.000000,101.839996,103.510002,99.604866,505800
2015-09-29,103.000000,103.000000,98.430000,101.010002,97.199165,263845
2015-09-30,101.010002,105.989998,99.800003,103.720001,99.806946,646235
2015-10-01,106.000000,107.300003,96.040001,97.300003,93.629158,2578215
2015-10-05,98.650002,98.650002,90.639999,93.089996,89.577980,2667835
2015-10-06,93.599998,96.720001,92.059998,92.709999,89.212311,807825
2015-10-07,92.989998,95.669998,91.989998,94.930000,91.348557,1420820
2015-10-08,94.199997,101.879997,94.199997,98.070000,94.370094,2149560
2015-10-09,99.180000,100.000000,95.720001,97.150002,93.484802,522350
2015-10-12,97.800003,98.760002,95.699997,96.050003,92.426308,246120
2015-10-13,95.970001,98.599998,94.120003,97.529999,93.850456,468945
2015-10-14,98.199997,100.760002,97.389999,98.449997,94.735756,585620
2015-10-15,99.529999,100.370003,97.410004,97.790001,94.100662,267885
2015-10-16,97.599998,98.360001,96.059998,97.110001,93.446312,220085
2015-10-19,97.220001,98.410004,96.800003,97.489998,93.811974,334460
2015-10-20,97.849998,100.129997,96.809998,98.820000,95.091805,499995
2015-10-21,99.199997,106.169998,98.519997,104.320000,100.384315,1536750
2015-10-23,104.959999,108.779999,104.199997,105.279999,101.308083,896310
2015-10-26,105.239998,106.129997,104.209999,105.309998,101.336952,439895
2015-10-27,105.199997,106.959999,104.000000,104.830002,100.875061,373695
2015-10-28,104.800003,106.839996,104.040001,106.239998,102.231857,357865
2015-10-29,106.599998,111.599998,106.430000,111.129997,106.937378,704545
2015-10-30,112.000000,112.800003,108.629997,111.040001,106.850784,486820
2015-11-02,110.820000,112.139999,107.629997,108.150002,104.069801,249455
2015-11-03,109.120003,109.379997,106.389999,106.940002,102.905457,231965
2015-11-04,108.000000,111.110001,107.139999,110.279999,106.119461,324130
2015-11-05,111.489998,112.360001,108.989998,111.279999,107.081711,282470
2015-11-06,106.330002,108.800003,103.000000,106.540001,102.520554,520580
2015-11-09,106.000000,106.000000,102.930000,103.940002,100.018654,291095
2015-11-10,103.800003,104.629997,102.720001,103.540001,99.633736,126590
2015-11-13,101.500000,107.099998,101.400002,102.860001,98.979378,235430
2015-11-16,99.260002,101.360001,99.260002,100.589996,96.795029,115320
2015-11-17,101.889999,102.800003,98.320000,98.610001,94.889725,1154305
2015-11-18,99.589996,100.400002,94.790001,96.370003,92.734238,135030
2015-11-19,97.379997,98.400002,96.500000,97.139999,93.475189,101720
2015-11-20,98.199997,114.000000,98.199997,102.480003,98.613716,3270215
2015-11-23,102.980003,110.769997,102.639999,108.839996,104.733772,1225760
2015-11-24,109.500000,110.989998,107.199997,109.889999,105.744156,604975
2015-11-26,110.599998,112.400002,108.790001,111.279999,107.081711,393155
2015-11-27,112.400002,112.580002,109.599998,111.620003,107.408905,282820
2015-11-30,111.699997,116.400002,110.199997,115.010002,110.670990,574580
2015-12-01,116.050003,116.800003,114.000000,115.820000,111.450439,435095
2015-12-02,116.389999,116.389999,113.000000,113.489998,109.208344,88375
2015-12-03,114.139999,114.160004,109.220001,110.370003,106.206062,207685
2015-12-04,109.790001,114.300003,108.480003,111.050003,106.860405,228295
2015-12-07,112.000000,113.900002,109.599998,110.680000,106.504356,149665
2015-12-08,110.599998,113.160004,109.000000,109.959999,105.811516,283260
2015-12-09,110.470001,110.860001,106.620003,107.110001,103.069046,107750
2015-12-10,107.000000,110.000000,107.000000,109.150002,105.032089,252585
2015-12-11,109.800003,111.000000,107.400002,109.820000,105.676804,274550
2015-12-14,109.000000,111.400002,109.000000,110.980003,106.793037,81985
2015-12-15,109.239998,114.800003,108.750000,114.230003,109.920441,435980
2015-12-16,115.010002,125.559998,114.730003,120.129997,115.597832,4090640
2015-12-17,121.459999,123.570000,117.599998,120.790001,117.208618,632290
2015-12-18,121.610001,121.889999,117.629997,118.099998,114.598373,294975
2015-12-21,118.669998,120.800003,116.599998,117.510002,114.025879,260245
2015-12-22,117.599998,121.349998,117.599998,119.680000,116.131538,430940
2015-12-23,120.000000,122.400002,119.769997,120.870003,117.286263,296540
2015-12-24,121.230003,121.940002,119.559998,120.059998,116.500267,222860
2015-12-28,120.949997,122.779999,118.209999,120.330002,116.762253,205695
2015-12-29,121.599998,125.000000,120.599998,123.529999,119.867378,430075
2015-12-30,123.400002,128.179993,122.050003,123.599998,119.935303,666105
2015-12-31,123.779999,128.880005,123.190002,124.930000,121.225868,729335
2016-01-01,125.760002,128.250000,124.989998,125.739998,122.011856,297295
2016-01-04,126.199997,127.000000,122.820000,123.709999,120.042030,296270
2016-01-05,124.570000,134.399994,123.900002,131.020004,127.135300,965990
2016-01-06,131.979996,133.740005,127.620003,128.270004,124.466843,767665
2016-01-07,125.800003,129.600006,124.199997,127.239998,123.467377,566730
2016-01-08,128.800003,135.399994,128.029999,128.830002,125.010223,1386415
2016-01-11,125.099998,132.360001,125.099998,128.710007,124.893799,620505
2016-01-12,129.490005,130.289993,126.000000,126.820000,123.059830,271045
2016-01-13,127.879997,128.139999,116.529999,121.519997,117.916969,437710
2016-01-14,119.949997,121.010002,118.019997,118.519997,115.005928,420015
2016-01-15,119.709999,120.989998,111.669998,112.410004,109.077087,313805
2016-01-18,108.400002,113.989998,105.199997,106.239998,103.090027,309975
2016-01-19,108.989998,109.889999,106.400002,108.410004,105.195679,259575
2016-01-20,105.410004,108.459999,105.199997,107.180000,104.002144,384535
2016-01-21,108.010002,109.680000,106.199997,108.139999,104.933685,151290
2016-01-22,109.400002,112.500000,108.019997,110.519997,107.243118,194210
2016-01-25,110.019997,114.800003,110.019997,113.230003,109.872772,176490
2016-01-27,112.000000,119.800003,112.000000,117.669998,114.181122,306705
