Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,281.590057,283.600067,278.050079,282.630066,148.180786,185234
2011-01-04,283.360077,285.780060,282.000061,283.860077,148.825714,201064
2011-01-05,280.200073,283.720062,278.430084,279.110077,146.335266,136424
2011-01-06,279.000061,281.460083,273.000061,273.600067,143.446381,700374
2011-01-07,273.800079,277.380066,263.000061,266.860077,139.912659,174209
2011-01-10,269.800079,296.640076,262.200073,263.670074,138.240189,235899
2011-01-11,263.000061,269.000061,261.430054,266.650055,139.802551,215144
2011-01-12,268.540070,269.180054,260.600067,261.920074,137.322678,253239
2011-01-13,262.600067,264.220062,261.420074,263.610077,138.208710,86074
2011-01-14,264.400055,265.200073,260.230072,262.420074,137.584854,80944
2011-01-17,254.600067,265.100067,254.600067,261.940063,137.333160,61844
2011-01-18,260.200073,265.160065,260.200073,261.540070,137.123444,131334
2011-01-19,262.800079,264.000061,261.200073,261.990051,137.359344,1156094
2011-01-20,258.000061,263.910065,255.460068,256.970062,134.727417,351974
2011-01-21,256.980072,258.500061,249.600067,250.460068,131.314270,137189
2011-01-24,210.000046,254.000061,210.000046,253.330063,132.819000,53854
2011-01-25,253.000061,303.990082,252.040070,254.770065,133.573975,316834
2011-01-27,250.410065,256.590057,250.410065,252.450058,132.357620,75744
2011-01-28,252.400070,253.980057,247.600067,250.920059,131.555466,800279
2011-01-31,246.220062,261.100067,246.220062,257.640076,135.078720,647619
2011-02-01,251.000061,263.970062,251.000061,255.730057,134.077316,129944
2011-02-02,257.080078,258.800049,251.320068,257.640076,135.078720,229239
2011-02-03,257.780060,260.000061,254.000061,258.320068,135.435257,206504
2011-02-04,254.460068,263.000061,254.450058,261.040070,136.861282,208929
2011-02-07,262.000061,269.000061,258.230072,265.930054,139.425095,194819
2011-02-08,265.000061,268.400055,259.210052,260.250061,136.447098,930449
2011-02-09,265.800079,265.800079,250.450058,260.180054,136.410400,136359
2011-02-10,255.000061,261.940063,255.000061,258.100067,135.319870,749464
2011-02-11,259.000061,259.900055,252.000061,253.510056,132.913376,330064
2011-02-14,256.540070,259.890076,254.740067,257.600067,135.057709,275064
2011-02-15,259.940063,260.050079,257.000061,257.360077,134.931870,277894
2011-02-16,258.160065,259.000061,254.800064,257.560059,135.036758,43969
2011-02-17,259.160065,261.000061,255.220062,256.950073,134.716949,48169
2011-02-18,259.940063,259.940063,255.000061,256.540070,134.501984,398249
2011-02-21,258.400055,258.400055,254.000061,254.990067,133.689301,498099
2011-02-22,256.760071,256.760071,244.040054,246.810059,129.400620,648134
2011-02-23,246.600067,249.570068,242.830063,248.030060,130.040253,178864
2011-02-24,248.000061,248.000061,244.000061,245.050064,128.477844,728474
2011-02-25,243.000061,246.970062,241.000061,243.880066,127.864449,225599
2011-02-28,245.000061,250.800064,243.400055,247.320068,129.667969,254294
2011-03-01,243.410065,249.720062,243.410065,247.530060,129.778076,328684
2011-03-03,242.600067,251.470062,242.600067,248.660065,130.370590,363584
2011-03-04,248.800064,250.600067,247.030060,248.420059,130.244705,173429
2011-03-07,248.420059,251.390060,245.200058,248.180069,130.118851,101159
2011-03-08,247.000061,250.790070,247.000061,248.930069,130.512146,199734
2011-03-09,244.250061,250.760056,244.250061,246.010056,128.981155,251749
2011-03-10,248.000061,256.760071,245.020065,250.860062,131.523987,176839
2011-03-11,250.000061,256.000061,249.000061,255.040070,133.715561,484399
2011-03-14,256.760071,259.240051,252.000061,256.910065,134.695969,166549
2011-03-15,254.200058,254.200058,250.600067,251.440063,131.828079,410259
2011-03-16,254.160065,259.200073,250.630066,255.780060,134.103500,96034
2011-03-17,256.000061,258.970062,251.760056,255.230057,133.815140,92224
2011-03-18,250.630066,255.570068,250.000061,251.520065,131.870026,147439
2011-03-21,250.740067,257.500061,248.010056,248.890060,130.491119,73609
2011-03-22,235.320053,260.840057,235.320053,253.610062,132.965820,192129
2011-03-23,254.020065,260.000061,254.020065,258.480072,135.519135,132789
2011-03-24,257.400055,259.800049,256.020050,257.550049,135.031509,164459
2011-03-25,255.600067,262.200073,255.600067,260.650055,136.656830,263509
2011-03-28,260.600067,264.980072,258.400055,263.220062,138.004257,80969
2011-03-29,262.890076,265.970062,257.410065,258.270050,135.408981,106944
2011-03-30,259.000061,261.200073,256.400055,259.830078,136.226944,367029
2011-03-31,254.200058,268.000061,254.200058,262.450073,137.600540,227569
2011-04-01,264.980072,264.980072,258.200073,262.810059,137.789291,811829
2011-04-04,262.200073,268.620056,262.200073,268.030060,140.526123,379449
2011-04-05,271.760071,271.760071,262.420074,264.500061,138.675323,324394
2011-04-06,269.270081,272.000061,263.990051,269.150055,141.113327,471989
2011-04-07,271.600067,271.960052,267.230072,268.910065,140.987488,193724
2011-04-08,272.000061,272.000061,259.000061,260.310059,136.478577,270479
2011-04-11,265.000061,265.000061,257.040070,257.800049,135.162552,60774
2011-04-13,258.000061,263.970062,258.000061,263.070068,137.925613,104774
2011-04-15,262.000061,262.990051,256.330078,262.050079,137.390839,81134
2011-04-18,259.390076,264.500061,256.310059,257.580078,135.047256,438654
2011-04-19,258.700073,260.200073,255.060059,257.770050,135.146866,303899
2011-04-20,258.600067,265.510071,257.600067,262.270050,137.506165,197809
2011-04-21,261.670074,269.600067,258.000061,268.080078,140.552292,496804
2011-04-25,269.020081,273.160065,266.510071,269.320068,141.202438,335579
2011-04-26,271.400055,271.400055,268.060059,269.760071,141.433090,229754
2011-04-27,268.000061,278.000061,262.270050,277.330078,145.402023,356479
2011-04-28,276.800079,282.000061,274.600067,279.380066,146.476807,1062954
2011-04-29,280.000061,284.800079,276.220062,279.400055,146.487320,792514
2011-05-02,272.250061,276.600067,267.210052,270.020081,141.569443,142339
2011-05-03,265.150055,275.400055,265.150055,269.560059,141.328323,246814
2011-05-04,274.420074,277.190063,268.020081,274.420074,143.876358,466744
2011-05-05,266.180054,278.770081,266.180054,271.710052,142.455490,387859
2011-05-06,271.800079,277.000061,271.800079,276.100067,144.757141,110094
2011-05-09,277.000061,277.000061,270.000061,271.470062,142.329651,48909
2011-05-10,263.320068,281.000061,263.320068,276.970062,145.213257,623084
2011-05-11,276.200073,280.000061,274.270081,279.000061,146.277588,962224
2011-05-12,277.800079,280.000061,272.240082,275.210083,144.290543,114849
2011-05-13,277.930084,278.000061,275.900055,276.460083,144.945877,166874
2011-05-16,280.000061,280.000061,272.000061,272.330078,142.780563,53369
2011-05-17,273.980072,273.980072,257.000061,258.110077,135.325150,330369
2011-05-18,258.200073,265.800079,255.000061,263.910065,138.366058,513114
2011-05-19,264.200073,269.980072,262.000061,266.160065,139.545654,139474
2011-05-20,265.400055,267.800079,255.220062,260.630066,136.646332,593194
2011-05-23,259.000061,260.500061,255.050064,256.570068,134.517700,204269
2011-05-24,256.720062,260.600067,250.260056,252.280060,132.268463,479169
2011-05-25,253.000061,253.900070,248.860062,249.920059,131.031158,363204
2011-05-26,251.040070,253.790070,248.310059,249.340057,130.727097,340604
2011-05-27,251.180069,253.990067,249.400055,253.080063,132.687943,384979
2011-05-30,254.000061,256.750061,252.000061,253.500061,132.908142,110229
2011-05-31,253.000061,258.980072,250.460068,256.960052,134.722183,268514
2011-06-01,261.460052,269.740082,257.600067,262.980072,137.878418,382424
