Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,74.000000,75.800003,74.000000,75.250000,62.957737,1139499
2011-01-04,75.750000,78.150002,74.550003,77.349998,64.714699,1507230
2011-01-05,77.500000,78.449997,75.349998,75.500000,63.166893,970444
2011-01-06,76.400002,76.699997,74.000000,74.150002,62.037415,795699
2011-01-07,74.500000,74.500000,71.500000,71.750000,60.029461,535532
2011-01-10,71.699997,71.750000,68.000000,68.349998,57.184860,612447
2011-01-11,68.300003,69.449997,67.849998,68.599998,57.394028,1055908
2011-01-12,69.500000,70.000000,66.800003,69.599998,58.230682,739347
2011-01-13,70.000000,70.550003,68.699997,69.050003,57.770515,486156
2011-01-14,68.699997,71.250000,68.000000,68.650002,57.435856,929748
2011-01-17,69.050003,69.900002,68.099998,69.150002,57.854183,760732
2011-01-18,69.900002,70.000000,68.750000,69.699997,58.314335,364897
2011-01-19,70.000000,70.650002,69.300003,70.099998,58.648994,469679
2011-01-20,70.000000,70.199997,69.199997,69.500000,58.147007,453219
2011-01-21,69.099998,70.300003,69.000000,70.050003,58.607159,715684
2011-01-24,71.099998,71.349998,69.449997,69.900002,58.481674,746848
2011-01-25,70.250000,70.750000,69.199997,69.550003,58.188843,312171
2011-01-27,70.000000,70.000000,68.150002,68.650002,57.435856,845764
2011-01-28,67.150002,70.000000,65.750000,68.400002,57.226696,1481097
2011-01-31,68.000000,68.349998,67.099998,67.400002,56.390049,435426
2011-02-01,66.550003,68.099998,65.750000,66.199997,55.386066,311079
2011-02-02,66.699997,67.400002,66.199997,66.849998,55.929882,340312
2011-02-03,67.000000,68.000000,66.250000,67.449997,56.431877,214821
2011-02-04,67.000000,68.900002,66.800003,67.750000,56.682873,440201
2011-02-07,68.000000,69.599998,67.250000,69.300003,57.979683,587258
2011-02-08,69.800003,69.800003,66.500000,67.000000,56.055393,613627
2011-02-09,67.500000,68.000000,60.099998,61.450001,51.411995,1670837
2011-02-10,61.000000,62.450001,58.250000,59.299999,49.613201,917258
2011-02-11,59.000000,62.400002,58.599998,61.900002,51.788486,695678
2011-02-14,62.500000,63.750000,61.750000,63.349998,53.001625,531744
2011-02-15,58.000000,64.000000,58.000000,63.250000,52.917965,424618
2011-02-16,63.950001,64.699997,62.450001,64.099998,53.629105,406694
2011-02-17,64.099998,64.699997,63.500000,64.000000,53.545448,293385
2011-02-18,64.300003,64.650002,60.250000,60.849998,50.910004,728507
2011-02-21,61.450001,62.400002,59.849998,61.799999,51.704819,399107
2011-02-22,62.500000,62.500000,60.849998,61.200001,51.202831,519983
2011-02-23,61.500000,61.900002,60.349998,60.700001,50.784504,265395
2011-02-24,60.299999,60.849998,55.299999,56.250000,47.061428,2500401
2011-02-25,56.500000,58.000000,55.500000,56.750000,47.479755,674041
2011-02-28,57.099998,58.000000,55.000000,56.900002,47.605251,1111683
2011-03-01,57.400002,59.250000,57.049999,58.900002,49.278542,485862
2011-03-03,58.900002,59.750000,58.049999,58.900002,49.278542,449914
2011-03-04,59.849998,59.900002,56.250000,58.700001,49.111217,279205
2011-03-07,59.000000,60.799999,57.250000,60.299999,50.449848,1326617
2011-03-08,61.000000,61.650002,60.549999,60.900002,50.951839,645661
2011-03-09,61.500000,62.349998,60.299999,61.900002,51.788486,615134
2011-03-10,61.299999,63.000000,60.799999,62.599998,52.374138,842168
2011-03-11,61.849998,62.900002,61.250000,61.700001,51.621155,388143
2011-03-14,61.599998,62.900002,61.400002,62.650002,52.415970,428522
2011-03-15,61.000000,63.700001,60.200001,62.099998,51.955814,947921
2011-03-16,62.500000,63.349998,62.400002,62.650002,52.415970,387025
2011-03-17,62.250000,62.900002,61.500000,61.750000,51.662994,233345
2011-03-18,62.000000,62.549999,58.650002,59.299999,49.613201,815906
2011-03-21,59.099998,59.400002,58.000000,58.750000,49.153046,655788
